2025-12-25 16:50:03,638 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 1}
2025-12-25 17:06:12,518 | INFO | req=test_session_11 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:12,518 | INFO | req=test_session_11 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:12,518 | INFO | req=test_session_11 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:12,518 | INFO | req=test_session_11 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.05}
2025-12-25 17:06:12,648 | INFO | req=test_session_12 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:06:12,648 | INFO | req=test_session_12 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:06:12,649 | INFO | req=test_session_12 | step=签名验证 | status=成功 | extra={"duration_ms": 0.14}
2025-12-25 17:06:12,649 | INFO | req=test_session_12 | step=输入清洗 | status=成功 | extra={"original_length": 49, "cleaned_length": 25, "duration_ms": 0.03}
2025-12-25 17:06:12,649 | INFO | req=test_session_12 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:06:12,649 | INFO | req=test_session_12 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 17:06:12,649 | INFO | req=test_session_12 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:06:12,649 | INFO | req=test_session_12 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.05}
2025-12-25 17:06:13,325 | INFO | req=test_session_3 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1288.27}
2025-12-25 17:06:13,404 | INFO | req=test_session_9 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1314.64}
2025-12-25 17:06:13,415 | INFO | req=test_session_2 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1258.86}
2025-12-25 17:06:13,446 | INFO | req=test_session_7 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1504.2}
2025-12-25 17:06:13,583 | INFO | req=test_session_0 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1330.53}
2025-12-25 17:06:13,603 | INFO | req=test_session_4 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1191.16}
2025-12-25 17:06:13,708 | INFO | req=test_session_5 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1254.09}
2025-12-25 17:06:13,793 | INFO | req=test_session_1 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1342.91}
2025-12-25 17:06:13,838 | INFO | req=test_session_11 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1319.59}
2025-12-25 17:06:14,138 | INFO | req=test_session_6 | step=时间范围识别 | status=成功 | extra={"duration_ms": 2103.58}
2025-12-25 17:06:14,165 | INFO | req=test_session_12 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1515.2}
2025-12-25 17:06:14,515 | INFO | req=test_session_10 | step=时间范围识别 | status=成功 | extra={"duration_ms": 2324.8}
2025-12-25 17:06:14,561 | INFO | req=test_session_3 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:06:14,562 | INFO | req=test_session_3 | step=意图识别 | status=建议紫薇长周期 | extra={"intent_type": "general_long_term", "duration_ms": 1236.24}
2025-12-25 17:06:14,750 | INFO | req=test_session_7 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:06:14,750 | INFO | req=test_session_7 | step=意图识别 | status=建议紫薇长周期 | extra={"intent_type": "general_long_term", "duration_ms": 1304.42}
2025-12-25 17:06:14,800 | INFO | req=test_session_9 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:06:14,800 | INFO | req=test_session_9 | step=意图识别 | status=建议紫薇长周期 | extra={"intent_type": "general_long_term", "duration_ms": 1395.92}
2025-12-25 17:06:14,818 | INFO | req=test_session_2 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:06:14,818 | INFO | req=test_session_2 | step=意图识别 | status=建议紫薇长周期 | extra={"intent_type": "general_long_term", "duration_ms": 1402.9}
2025-12-25 17:06:14,882 | INFO | req=test_session_1 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:06:14,882 | INFO | req=test_session_1 | step=意图识别 | status=建议紫薇长周期 | extra={"intent_type": "general_long_term", "duration_ms": 1088.95}
2025-12-25 17:06:14,917 | INFO | req=test_session_4 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:06:14,917 | INFO | req=test_session_4 | step=意图识别 | status=建议紫薇长周期 | extra={"intent_type": "general_long_term", "duration_ms": 1314.11}
2025-12-25 17:06:15,011 | INFO | req=test_session_8 | step=时间范围识别 | status=成功 | extra={"duration_ms": 2568.51}
2025-12-25 17:06:15,100 | INFO | req=test_session_11 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:06:15,100 | INFO | req=test_session_11 | step=意图识别 | status=建议紫薇长周期 | extra={"intent_type": "general_long_term", "duration_ms": 1261.79}
2025-12-25 17:06:15,163 | INFO | req=test_session_0 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:06:15,163 | INFO | req=test_session_0 | step=意图识别 | status=建议紫薇长周期 | extra={"intent_type": "general_long_term", "duration_ms": 1580.31}
2025-12-25 17:06:15,449 | INFO | req=test_session_6 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:06:15,450 | INFO | req=test_session_6 | step=意图识别 | status=建议紫薇长周期 | extra={"intent_type": "general_long_term", "duration_ms": 1311.53}
2025-12-25 17:06:15,821 | INFO | req=test_session_12 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:06:15,821 | INFO | req=test_session_12 | step=意图识别 | status=建议紫薇长周期 | extra={"intent_type": "general_long_term", "duration_ms": 1656.28}
2025-12-25 17:06:15,843 | INFO | req=test_session_5 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:06:15,843 | INFO | req=test_session_5 | step=意图识别 | status=建议紫薇长周期 | extra={"intent_type": "general_long_term", "duration_ms": 2135.27}
2025-12-25 17:06:15,957 | INFO | req=test_session_10 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:06:15,957 | INFO | req=test_session_10 | step=意图识别 | status=建议紫薇长周期 | extra={"intent_type": "general_long_term", "duration_ms": 1441.96}
2025-12-25 17:06:16,216 | INFO | req=test_session_8 | step=意图识别 | status=成功 | extra={"intent_type": "specific_short_term", "duration_ms": 1205.71}
2025-12-25 17:06:16,218 | INFO | req=test_session_8 | step=加载上下文 | status=成功 | extra={"history_count": 6, "context_length": 421, "duration_ms": 1.07}
2025-12-25 17:06:16,472 | INFO | req=test_session_8 | step=选项提取 | status=成功 | extra={"option_count": 0, "duration_ms": 254.22}
2025-12-25 17:06:16,477 | INFO | req=test_session_8 | step=常规抽牌与提示词 | status=成功 | extra={"duration_ms": 4.55}
2025-12-25 17:06:16,477 | INFO | req=test_session_8 | step=VLLM流式响应 | status=开始 | extra={"phase": "start"}
2025-12-25 17:06:20,787 | INFO | req=test_session_8 | step=VLLM流式调用 | status=成功 | extra={"final_attempt": 1, "duration_ms": 4310.0}
2025-12-25 17:06:20,788 | INFO | req=test_session_8 | step=VLLM流式响应 | status=成功 | extra={"phase": "end", "response_length": 777}
2025-12-25 17:06:20,788 | INFO | req=test_session_8 | step=输出给客户端 | status=成功 | extra={"total_time_ms": 8347.37}
2025-12-25 17:06:20,790 | INFO | req=test_session_8 | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.8}
2025-12-25 17:06:20,793 | INFO | req=test_session_8 | step=数据库日志写入 | status=成功 | extra={"session": "test_session_8", "duration_ms": 3.53}
2025-12-25 17:06:33,386 | INFO | req=test_session_52 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:06:33,387 | INFO | req=test_session_52 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:06:33,387 | INFO | req=test_session_52 | step=签名验证 | status=成功 | extra={"duration_ms": 0.19}
2025-12-25 17:06:33,387 | INFO | req=test_session_52 | step=输入清洗 | status=成功 | extra={"original_length": 37, "cleaned_length": 13, "duration_ms": 0.02}
2025-12-25 17:06:33,387 | INFO | req=test_session_52 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:33,387 | INFO | req=test_session_52 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:33,387 | INFO | req=test_session_52 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:33,387 | INFO | req=test_session_52 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.06}
2025-12-25 17:06:35,887 | INFO | req=test_session_52 | step=时间范围识别 | status=成功 | extra={"duration_ms": 2498.78}
2025-12-25 17:06:36,968 | INFO | req=test_session_58 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:06:36,968 | INFO | req=test_session_58 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:06:36,968 | INFO | req=test_session_58 | step=签名验证 | status=成功 | extra={"duration_ms": 0.11}
2025-12-25 17:06:36,968 | INFO | req=test_session_58 | step=输入清洗 | status=成功 | extra={"original_length": 37, "cleaned_length": 13, "duration_ms": 0.02}
2025-12-25 17:06:36,968 | INFO | req=test_session_58 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:36,968 | INFO | req=test_session_58 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:36,969 | INFO | req=test_session_58 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:06:36,969 | INFO | req=test_session_58 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.07}
2025-12-25 17:06:36,973 | INFO | req=test_session_61 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:06:36,973 | INFO | req=test_session_61 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:06:36,973 | INFO | req=test_session_61 | step=签名验证 | status=成功 | extra={"duration_ms": 0.07}
2025-12-25 17:06:36,973 | INFO | req=test_session_61 | step=输入清洗 | status=成功 | extra={"original_length": 40, "cleaned_length": 16, "duration_ms": 0.01}
2025-12-25 17:06:36,973 | INFO | req=test_session_61 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:36,973 | INFO | req=test_session_61 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:36,973 | INFO | req=test_session_61 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:06:36,973 | INFO | req=test_session_61 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.06}
2025-12-25 17:06:36,992 | INFO | req=test_session_68 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:06:36,992 | INFO | req=test_session_68 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:06:36,992 | INFO | req=test_session_68 | step=签名验证 | status=成功 | extra={"duration_ms": 0.08}
2025-12-25 17:06:36,992 | INFO | req=test_session_68 | step=输入清洗 | status=成功 | extra={"original_length": 42, "cleaned_length": 18, "duration_ms": 0.01}
2025-12-25 17:06:36,992 | INFO | req=test_session_68 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:36,992 | INFO | req=test_session_68 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:36,992 | INFO | req=test_session_68 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:36,992 | INFO | req=test_session_68 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.06}
2025-12-25 17:06:37,014 | INFO | req=test_session_55 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:06:37,014 | INFO | req=test_session_55 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:06:37,014 | INFO | req=test_session_55 | step=签名验证 | status=成功 | extra={"duration_ms": 0.08}
2025-12-25 17:06:37,014 | INFO | req=test_session_55 | step=输入清洗 | status=成功 | extra={"original_length": 38, "cleaned_length": 14, "duration_ms": 0.01}
2025-12-25 17:06:37,014 | INFO | req=test_session_55 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:37,014 | INFO | req=test_session_55 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:37,014 | INFO | req=test_session_55 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:37,014 | INFO | req=test_session_55 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.06}
2025-12-25 17:06:37,018 | INFO | req=test_session_57 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:06:37,018 | INFO | req=test_session_57 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:06:37,019 | INFO | req=test_session_57 | step=签名验证 | status=成功 | extra={"duration_ms": 0.06}
2025-12-25 17:06:37,019 | INFO | req=test_session_57 | step=输入清洗 | status=成功 | extra={"original_length": 35, "cleaned_length": 11, "duration_ms": 0.01}
2025-12-25 17:06:37,019 | INFO | req=test_session_57 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:37,019 | INFO | req=test_session_57 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:37,019 | INFO | req=test_session_57 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:37,019 | INFO | req=test_session_57 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.06}
2025-12-25 17:06:37,037 | INFO | req=test_session_69 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:06:37,037 | INFO | req=test_session_69 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:06:37,037 | INFO | req=test_session_69 | step=签名验证 | status=成功 | extra={"duration_ms": 0.07}
2025-12-25 17:06:37,037 | INFO | req=test_session_69 | step=输入清洗 | status=成功 | extra={"original_length": 44, "cleaned_length": 20, "duration_ms": 0.01}
2025-12-25 17:06:37,037 | INFO | req=test_session_69 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:06:37,037 | INFO | req=test_session_69 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
